title,date,doi,parent_doi,proceedings_doi,type
IODP Expedition 396 Source rock analyzer (SRA),2023-04-06,https://doi.org/10.5281/zenodo.7847279,https://doi.org/10.5281/zenodo.7847278,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 396 Portable X-ray fluorescence (p-XRF),2023-04-06,https://doi.org/10.5281/zenodo.7847292,https://doi.org/10.5281/zenodo.7847291,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 374 Magnetic susceptibility (KappaBridge),2019-08-10,https://doi.org/10.5281/zenodo.7847347,https://doi.org/10.5281/zenodo.7847346,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 374 Scanning electron microscope images,2019-08-10,https://doi.org/10.5281/zenodo.7847383,https://doi.org/10.5281/zenodo.7847382,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 396 X-ray fluorescence (XRF),2023-04-06,https://doi.org/10.5281/zenodo.7850796,https://doi.org/10.5281/zenodo.7850795,https://doi.org/10.14379/iodp.proc.396.2023,info:eu-repo/semantics/other
IODP Expedition 374 X-ray fluorescence (XRF),2019-08-10,https://doi.org/10.5281/zenodo.7850849,https://doi.org/10.5281/zenodo.7850848,https://doi.org/10.14379/iodp.proc.374.2019,info:eu-repo/semantics/other
IODP Expedition 385 Portable X-ray fluorescence (p-XRF),2021-09-27,https://doi.org/10.5281/zenodo.7850956,https://doi.org/10.5281/zenodo.7850955,https://doi.org/10.14379/iodp.proc.385.2021,info:eu-repo/semantics/other
IODP Expedition 354 Alkalinity and pH,2016-09-07,https://doi.org/10.5281/zenodo.7865349,https://doi.org/10.5281/zenodo.7865348,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Carbonates composite report,2016-09-07,https://doi.org/10.5281/zenodo.7865356,https://doi.org/10.5281/zenodo.7865355,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Elemental analysis (CHNS),2016-09-07,https://doi.org/10.5281/zenodo.7865359,https://doi.org/10.5281/zenodo.7865358,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Closeup images,2016-09-07,https://doi.org/10.5281/zenodo.7865361,https://doi.org/10.5281/zenodo.7865360,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Core summary,2016-09-07,https://doi.org/10.5281/zenodo.7865377,https://doi.org/10.5281/zenodo.7865376,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Inorganic carbon (coulometer),2016-09-07,https://doi.org/10.5281/zenodo.7865379,https://doi.org/10.5281/zenodo.7865378,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Micropaleontology,2016-09-07,https://doi.org/10.5281/zenodo.7865381,https://doi.org/10.5281/zenodo.7865380,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Visual core description,2016-09-07,https://doi.org/10.5281/zenodo.7865383,https://doi.org/10.5281/zenodo.7865382,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Core composite images,2016-09-07,https://doi.org/10.5281/zenodo.7865385,https://doi.org/10.5281/zenodo.7865384,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Core drilling summary,2016-09-07,https://doi.org/10.5281/zenodo.7868375,https://doi.org/10.5281/zenodo.7868374,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Gas safety report,2016-09-07,https://doi.org/10.5281/zenodo.7868377,https://doi.org/10.5281/zenodo.7868376,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Bulk Density (GRA),2016-09-07,https://doi.org/10.5281/zenodo.7868380,https://doi.org/10.5281/zenodo.7868379,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Hole drilling summary,2016-09-07,https://doi.org/10.5281/zenodo.7868385,https://doi.org/10.5281/zenodo.7868384,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Hole summary,2016-09-07,https://doi.org/10.5281/zenodo.7868387,https://doi.org/10.5281/zenodo.7868386,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 ICP-AES elemental analysis (solids),2016-09-07,https://doi.org/10.5281/zenodo.7868393,https://doi.org/10.5281/zenodo.7868392,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Ion chromatography,2016-09-07,https://doi.org/10.5281/zenodo.7868395,https://doi.org/10.5281/zenodo.7868394,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Interstitial water composite report,2016-09-07,https://doi.org/10.5281/zenodo.7868399,https://doi.org/10.5281/zenodo.7868398,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Section-half images,2016-09-07,https://doi.org/10.5281/zenodo.7868403,https://doi.org/10.5281/zenodo.7868402,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Moisture and Density,2016-09-07,https://doi.org/10.5281/zenodo.7868877,https://doi.org/10.5281/zenodo.7868876,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Magnetic susceptibility (whole round),2016-09-07,https://doi.org/10.5281/zenodo.7868881,https://doi.org/10.5281/zenodo.7868880,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Magnetic susceptibility (point or contact system),2016-09-07,https://doi.org/10.5281/zenodo.7868885,https://doi.org/10.5281/zenodo.7868884,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Natural gamma radiation,2016-09-07,https://doi.org/10.5281/zenodo.7868887,https://doi.org/10.5281/zenodo.7868886,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Photomicrographs,2016-09-07,https://doi.org/10.5281/zenodo.7868892,https://doi.org/10.5281/zenodo.7868891,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Core orientation,2016-09-07,https://doi.org/10.5281/zenodo.7869262,https://doi.org/10.5281/zenodo.7869261,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Laser height profile (section half),2016-09-07,https://doi.org/10.5281/zenodo.7869267,https://doi.org/10.5281/zenodo.7869266,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 P-wave velocity caliper (section/discrete),2016-09-07,https://doi.org/10.5281/zenodo.7869269,https://doi.org/10.5281/zenodo.7869268,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 P-wave velocity logger (whole round),2016-09-07,https://doi.org/10.5281/zenodo.7869273,https://doi.org/10.5281/zenodo.7869272,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 RGB channels (calculated from core photos),2016-09-07,https://doi.org/10.5281/zenodo.7869290,https://doi.org/10.5281/zenodo.7869289,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Color reflectance,2016-09-07,https://doi.org/10.5281/zenodo.7869292,https://doi.org/10.5281/zenodo.7869291,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Sample report,2016-09-07,https://doi.org/10.5281/zenodo.7869298,https://doi.org/10.5281/zenodo.7869297,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Section summary,2016-09-07,https://doi.org/10.5281/zenodo.7869300,https://doi.org/10.5281/zenodo.7869299,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Scanning electron microscope images,2016-09-07,https://doi.org/10.5281/zenodo.7869304,https://doi.org/10.5281/zenodo.7869303,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Spectrophotometry,2016-09-07,https://doi.org/10.5281/zenodo.7869331,https://doi.org/10.5281/zenodo.7869330,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Thermal conductivity,2016-09-07,https://doi.org/10.5281/zenodo.7869333,https://doi.org/10.5281/zenodo.7869332,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Titration,2016-09-07,https://doi.org/10.5281/zenodo.7869337,https://doi.org/10.5281/zenodo.7869336,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Thin section images,2016-09-07,https://doi.org/10.5281/zenodo.7869339,https://doi.org/10.5281/zenodo.7869338,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 X-ray diffraction (XRD),2016-09-07,https://doi.org/10.5281/zenodo.7869351,https://doi.org/10.5281/zenodo.7869350,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Magnetic remanence (SRM-longcore),2016-09-07,https://doi.org/10.5281/zenodo.7869363,https://doi.org/10.5281/zenodo.7869362,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 354 Magnetic remanence (SRM-discrete),2016-09-07,https://doi.org/10.5281/zenodo.7869365,https://doi.org/10.5281/zenodo.7869364,https://doi.org/10.14379/iodp.proc.354.2016,info:eu-repo/semantics/other
IODP Expedition 369 Alkalinity and pH,2019-05-25,https://doi.org/10.5281/zenodo.7995252,https://doi.org/10.5281/zenodo.7995251,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Closeup images,2019-05-25,https://doi.org/10.5281/zenodo.7995277,https://doi.org/10.5281/zenodo.7995276,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Thin section images,2019-05-25,https://doi.org/10.5281/zenodo.7996148,https://doi.org/10.5281/zenodo.7996147,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Carbonates composite report,2019-05-25,https://doi.org/10.5281/zenodo.7996157,https://doi.org/10.5281/zenodo.7996156,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Elemental analysis (CHNS),2019-05-25,https://doi.org/10.5281/zenodo.7996159,https://doi.org/10.5281/zenodo.7996158,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Core summary,2019-05-25,https://doi.org/10.5281/zenodo.7996174,https://doi.org/10.5281/zenodo.7996173,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Stratigraphic Correlation,2019-05-25,https://doi.org/10.5281/zenodo.7996176,https://doi.org/10.5281/zenodo.7996175,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Stratigraphic Correlation,2019-05-25,https://doi.org/10.5281/zenodo.8007765,https://doi.org/10.5281/zenodo.7996175,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Inorganic carbon (coulometer),2019-05-25,https://doi.org/10.5281/zenodo.7996178,https://doi.org/10.5281/zenodo.7996177,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Visual core description,2019-05-25,https://doi.org/10.5281/zenodo.7996180,https://doi.org/10.5281/zenodo.7996179,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Micropaleontology,2019-05-25,https://doi.org/10.5281/zenodo.7996182,https://doi.org/10.5281/zenodo.7996181,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Core composite images,2019-05-25,https://doi.org/10.5281/zenodo.7996188,https://doi.org/10.5281/zenodo.7996187,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Formation temperature,2019-05-25,https://doi.org/10.5281/zenodo.8008050,https://doi.org/10.5281/zenodo.8008049,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Core drilling summary,2019-05-25,https://doi.org/10.5281/zenodo.8008052,https://doi.org/10.5281/zenodo.8008051,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Gas safety report,2019-05-25,https://doi.org/10.5281/zenodo.8008056,https://doi.org/10.5281/zenodo.8008055,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Bulk Density (GRA),2019-05-25,https://doi.org/10.5281/zenodo.8008062,https://doi.org/10.5281/zenodo.8008061,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Hole drilling summary,2019-05-25,https://doi.org/10.5281/zenodo.8010877,https://doi.org/10.5281/zenodo.8010876,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Hole summary,2019-05-25,https://doi.org/10.5281/zenodo.8010904,https://doi.org/10.5281/zenodo.8010903,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 ICP-AES elemental analysis (solids),2019-05-25,https://doi.org/10.5281/zenodo.8010906,https://doi.org/10.5281/zenodo.8010905,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 ICP-AES elemental analysis (interstitial water),2019-05-25,https://doi.org/10.5281/zenodo.8010908,https://doi.org/10.5281/zenodo.8010907,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Ion chromatography,2019-05-25,https://doi.org/10.5281/zenodo.8010914,https://doi.org/10.5281/zenodo.8010913,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Interstitial water composite report,2019-05-25,https://doi.org/10.5281/zenodo.8010916,https://doi.org/10.5281/zenodo.8010915,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Moisture and Density,2019-05-25,https://doi.org/10.5281/zenodo.8010918,https://doi.org/10.5281/zenodo.8010917,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Magnetic susceptibility (whole round),2019-05-25,https://doi.org/10.5281/zenodo.8010936,https://doi.org/10.5281/zenodo.8010935,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Magnetic susceptibility (point or contact system),2019-05-25,https://doi.org/10.5281/zenodo.8010942,https://doi.org/10.5281/zenodo.8010941,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Core orientation,2019-05-25,https://doi.org/10.5281/zenodo.8010946,https://doi.org/10.5281/zenodo.8010945,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Section-half images,2019-05-25,https://doi.org/10.5281/zenodo.8010994,https://doi.org/10.5281/zenodo.8010993,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Piece log,2019-05-25,https://doi.org/10.5281/zenodo.8011300,https://doi.org/10.5281/zenodo.8011299,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Laser height profile (section half),2019-05-25,https://doi.org/10.5281/zenodo.8011308,https://doi.org/10.5281/zenodo.8011307,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 P-wave velocity caliper (section/discrete),2019-05-25,https://doi.org/10.5281/zenodo.8011326,https://doi.org/10.5281/zenodo.8011325,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Scanning electron microscope images,2019-05-25,https://doi.org/10.5281/zenodo.8011330,https://doi.org/10.5281/zenodo.8011329,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Whole-round core section images,2019-05-25,https://doi.org/10.5281/zenodo.8011343,https://doi.org/10.5281/zenodo.8011342,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 P-wave velocity logger (whole round),2019-05-25,https://doi.org/10.5281/zenodo.8011355,https://doi.org/10.5281/zenodo.8011354,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Portable X-ray fluorescence (p-XRF),2019-05-25,https://doi.org/10.5281/zenodo.8011367,https://doi.org/10.5281/zenodo.8011366,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 RGB channels (calculated from core photos),2019-05-25,https://doi.org/10.5281/zenodo.8011371,https://doi.org/10.5281/zenodo.8011370,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Color reflectance,2019-05-25,https://doi.org/10.5281/zenodo.8011377,https://doi.org/10.5281/zenodo.8011376,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Salinity,2019-05-25,https://doi.org/10.5281/zenodo.8011381,https://doi.org/10.5281/zenodo.8011380,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Sample report,2019-05-25,https://doi.org/10.5281/zenodo.8011383,https://doi.org/10.5281/zenodo.8011382,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Section summary,2019-05-25,https://doi.org/10.5281/zenodo.8011385,https://doi.org/10.5281/zenodo.8011384,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Spectrophotometry,2019-05-25,https://doi.org/10.5281/zenodo.8011387,https://doi.org/10.5281/zenodo.8011386,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Magnetic remanence (spinner),2019-05-25,https://doi.org/10.5281/zenodo.8011389,https://doi.org/10.5281/zenodo.8011388,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Source rock analyzer (SRA),2019-05-25,https://doi.org/10.5281/zenodo.8011393,https://doi.org/10.5281/zenodo.8011392,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Magnetic remanence (SRM-discrete),2019-05-25,https://doi.org/10.5281/zenodo.8011395,https://doi.org/10.5281/zenodo.8011394,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Magnetic remanence (SRM-longcore),2019-05-25,https://doi.org/10.5281/zenodo.8011397,https://doi.org/10.5281/zenodo.8011396,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Thermal conductivity,2019-05-25,https://doi.org/10.5281/zenodo.8011401,https://doi.org/10.5281/zenodo.8011400,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 X-ray diffraction (XRD),2019-05-25,https://doi.org/10.5281/zenodo.8011406,https://doi.org/10.5281/zenodo.8011405,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Photomicrographs,2019-05-25,https://doi.org/10.5281/zenodo.8011442,https://doi.org/10.5281/zenodo.8011441,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 369 Natural gamma radiation,2019-05-25,https://doi.org/10.5281/zenodo.8012002,https://doi.org/10.5281/zenodo.8012001,https://doi.org/10.14379/iodp.proc.369.2019,info:eu-repo/semantics/other
IODP Expedition 382 Alkalinity and pH,2021-05-20,https://doi.org/10.5281/zenodo.8256533,https://doi.org/10.5281/zenodo.8256532,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Elemental analysis (CHNS),2021-05-20,https://doi.org/10.5281/zenodo.8256540,https://doi.org/10.5281/zenodo.8256539,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Carbonates composite report,2021-05-20,https://doi.org/10.5281/zenodo.8256542,https://doi.org/10.5281/zenodo.8256541,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Closeup images,2021-05-20,https://doi.org/10.5281/zenodo.8256550,https://doi.org/10.5281/zenodo.8256549,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Core composite images,2021-05-20,https://doi.org/10.5281/zenodo.8256574,https://doi.org/10.5281/zenodo.8256573,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Core summary,2021-05-20,https://doi.org/10.5281/zenodo.8256599,https://doi.org/10.5281/zenodo.8256598,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Stratigraphic Correlation,2021-05-20,https://doi.org/10.5281/zenodo.8256607,https://doi.org/10.5281/zenodo.8256606,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Inorganic carbon (coulometer),2021-05-20,https://doi.org/10.5281/zenodo.8256612,https://doi.org/10.5281/zenodo.8256611,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Micropaleontology,2021-05-20,https://doi.org/10.5281/zenodo.8256614,https://doi.org/10.5281/zenodo.8256613,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Visual core description,2021-05-20,https://doi.org/10.5281/zenodo.8256616,https://doi.org/10.5281/zenodo.8256615,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Formation temperature,2021-05-20,https://doi.org/10.5281/zenodo.8256639,https://doi.org/10.5281/zenodo.8256638,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Core drilling summary,2021-05-20,https://doi.org/10.5281/zenodo.8256643,https://doi.org/10.5281/zenodo.8256642,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Gas safety report,2021-05-20,https://doi.org/10.5281/zenodo.8256645,https://doi.org/10.5281/zenodo.8256644,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Bulk Density (GRA),2021-05-20,https://doi.org/10.5281/zenodo.8256649,https://doi.org/10.5281/zenodo.8256648,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Hole drilling summary,2021-05-20,https://doi.org/10.5281/zenodo.8256652,https://doi.org/10.5281/zenodo.8256651,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Hole summary,2021-05-20,https://doi.org/10.5281/zenodo.8256654,https://doi.org/10.5281/zenodo.8256653,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Section-half images,2021-05-20,https://doi.org/10.5281/zenodo.8256966,https://doi.org/10.5281/zenodo.8256965,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Interstitial water composite report,2021-05-20,https://doi.org/10.5281/zenodo.8257104,https://doi.org/10.5281/zenodo.8257103,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Ion chromatography,2021-05-20,https://doi.org/10.5281/zenodo.8257106,https://doi.org/10.5281/zenodo.8257105,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 ICP-AES elemental analysis (interstitial water),2021-05-20,https://doi.org/10.5281/zenodo.8257108,https://doi.org/10.5281/zenodo.8257107,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 ICP-AES elemental analysis (solids),2021-05-20,https://doi.org/10.5281/zenodo.8257110,https://doi.org/10.5281/zenodo.8257109,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Moisture and Density,2021-05-20,https://doi.org/10.5281/zenodo.8263925,https://doi.org/10.5281/zenodo.8263924,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Magnetic susceptibility (whole round),2021-05-20,https://doi.org/10.5281/zenodo.8263927,https://doi.org/10.5281/zenodo.8263926,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Magnetic susceptibility (point or contact system),2021-05-20,https://doi.org/10.5281/zenodo.8263929,https://doi.org/10.5281/zenodo.8263928,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Natural gamma radiation,2021-05-20,https://doi.org/10.5281/zenodo.8263931,https://doi.org/10.5281/zenodo.8263930,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Laser height profile (section half),2021-05-20,https://doi.org/10.5281/zenodo.8263934,https://doi.org/10.5281/zenodo.8263933,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 P-wave velocity caliper (section/discrete),2021-05-20,https://doi.org/10.5281/zenodo.8263943,https://doi.org/10.5281/zenodo.8263942,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 P-wave velocity logger (whole round),2021-05-20,https://doi.org/10.5281/zenodo.8263953,https://doi.org/10.5281/zenodo.8263952,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 RGB channels (calculated from core photos),2021-05-20,https://doi.org/10.5281/zenodo.8263961,https://doi.org/10.5281/zenodo.8263960,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Color reflectance,2021-05-20,https://doi.org/10.5281/zenodo.8263963,https://doi.org/10.5281/zenodo.8263962,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Salinity,2021-05-20,https://doi.org/10.5281/zenodo.8263975,https://doi.org/10.5281/zenodo.8263974,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Sample report,2021-05-20,https://doi.org/10.5281/zenodo.8263977,https://doi.org/10.5281/zenodo.8263976,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Section summary,2021-05-20,https://doi.org/10.5281/zenodo.8263980,https://doi.org/10.5281/zenodo.8263979,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Scanning electron microscope images,2021-05-20,https://doi.org/10.5281/zenodo.8263982,https://doi.org/10.5281/zenodo.8263981,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Spectrophotometry,2021-05-20,https://doi.org/10.5281/zenodo.8264004,https://doi.org/10.5281/zenodo.8264003,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
IODP Expedition 382 Magnetic remanence (SRM-discrete),2021-05-20,https://doi.org/10.5281/zenodo.8264006,https://doi.org/10.5281/zenodo.8264005,https://doi.org/10.14379/iodp.proc.382.2020,info:eu-repo/semantics/other
